project_source_id,activity.type,address,rating_program_name,building.URL,reg.date,reg.std,owner.type,zipcode,pilot,cert.date
1000024134,LEED,"5600 Beach Blvd, Buena Park, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/39450/details,4/24/2012,LEED NC 2009,Corporate: Privately Held,90621,FALSE,NA
1000024155,LEED,"2165 Trumble Road, Perris, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/112435/details,4/24/2012,LEED NC 2009,"Government Use: Local, County",92570,FALSE,NA
1000024177,LEED,"2626 East Katella Avenue, Anaheim, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/59747/details,4/25/2012,LEED NC 2009,"Government Use: Local, City",92806,FALSE,NA
1000024222,LEED,"2937 East 14th Street, Long Beach, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/112453/details,4/27/2012,LEED NC 2009,"Government Use: Local, City",90804,FALSE,NA
1000024224,LEED,"1200 West Harris Street, Eureka, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/112454/details,4/27/2012,LEED CI 2009,Government Use: Federal,95503,FALSE,NA
1000024226,LEED,"16798 West Bernardo Drive, San Diego, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/112455/details,4/27/2012,LEED NC 2009,Corporate: Privately Held,92127,FALSE,NA
1000024236,LEED,"1717 4th Street, Santa Monica, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/112457/details,4/27/2012,LEED CI 2009,"Government Use: Local, City",90401,FALSE,NA
1000024278,LEED,"282 2nd Street #303, San Francisco, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/112468/details,4/30/2012,LEED EB 2009,"Investor: REIT, Publicly traded",94105,FALSE,NA
1000024280,LEED,"201 3rd St, San Francisco, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/7642/details,4/30/2012,LEED EB 2009,"Investor: REIT, Publicly traded, Corporate: Publicly Traded, Investor: Bank",94103,FALSE,NA
1000024281,LEED,"201 West 3rd Street, Los Angeles, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/112469/details,4/30/2012,LEED EB 2009,"Investor: REIT, Publicly traded",91773,FALSE,NA
1000024298,LEED,"400 Parnassus Avenue, San Francisco, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/112472/details,5/1/2012,LEED CI 2009,"Educational: University, Public, Educational: College, Public",94143,FALSE,NA
1000024348,LEED,"311 Main Rd #355, NAS Point Mugu, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1300389/details,12/16/2011,LEED NC 2009,Government Use: Federal,93042,FALSE,NA
1000024388,LEED,"10 Universal City Plaza, Universal City, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/45800/details,5/3/2012,LEED EB 2009,Corporate: Privately Held,91608,FALSE,NA
1000024429,LEED,"3990 Freedom Circle, Santa Clara, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/112498/details,5/6/2012,LEED CI 2009,Corporate: Privately Held,95054,FALSE,NA
1000024443,LEED,"6255 West Sunset Boulevard, Los Angeles, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/82559/details,5/4/2012,LEED Retail CI 2009,"Investor: REIT, Publicly traded",90028,FALSE,NA
1000024450,LEED,"790 Lindaro Street, San Rafael, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/88246/details,5/7/2012,LEED CI 2009,Corporate: Privately Held,94901,FALSE,NA
1000024548,LEED,"15333 Avenue of Science, San Diego, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/52665/details,5/9/2012,LEED CI 2009,"Investor: REIT, Publicly traded",92128,FALSE,NA
1000024562,LEED,"500 East Middlefield Road, Mountain View, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/112549/details,5/10/2012,LEED CI 2009,Corporate: Publicly Traded,94043,FALSE,NA
1000024574,LEED,"2063 Miguel Bustamante Parkway, Colton, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/112553/details,5/10/2012,LEED CS 2009,Corporate: Privately Held,92324,FALSE,NA
1000024597,LEED,"2202 30th St, San Diego, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/30796/details,5/11/2012,LEED NC 2009,Non-Profit (that do not fit into ot,92104,FALSE,NA
1000024634,LEED,"2154 Torrance Boulevard, Torrance, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/112568/details,5/14/2012,LEED NC 2009,Corporate: Privately Held,90501,FALSE,NA
1000024655,LEED,"8101 Rosemead Boulevard, Pico Rivera, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/112578/details,5/15/2012,LEED CI 2009,Corporate: Privately Held,90660,FALSE,NA
1000024684,LEED,"2001 Junipero Serra Blvd, Daly City, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/7593/details,5/16/2012,LEED EB 2009,"Investor: Investment Manager, Corporate: Privately Held",94014,FALSE,NA
1000024694,LEED,"Westfield Valencia Town Center, Valencia, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/792564/details,5/16/2012,LEED EB 2009,"Investor: REIT,Non-traded",91355,FALSE,NA
1000024702,LEED,"345 South Michigan Avenue, California Institute of Technology, Pasadena, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/112590/details,5/16/2012,LEED NC 2009,"Educational: University, Private",91106,FALSE,NA
1000024705,LEED,"12021 South Wilmington Avenue, Los Angeles, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/89444/details,5/16/2012,LEED NC 2009,"Government Use: Local, County",90222,FALSE,NA
1000024848,LEED,"3440 Flair Drive, El Monte, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/63459/details,5/23/2012,LEED CI 2009,"Corporate: Publicly Traded, Investor: Bank",91731,FALSE,NA
1000024871,LEED,"1601 Willow Road, Menlo Park, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/92362/details,5/22/2012,LEED CI 2009,Corporate: Publicly Traded,94025,FALSE,NA
1000024872,LEED,"30500 Agoura Rd, Agoura Hills, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/11490/details,5/24/2012,LEED NC 2009,Non-Profit (that do not fit into ot,91301,FALSE,NA
1000024966,LEED,"1208 Galleria Boulevard, Roseville, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/81241/details,5/29/2012,LEED CI 2009,Corporate: Publicly  Traded,95678,FALSE,NA
1000024993,LEED,"11025 Trade Center Dr, Rancho Cordova, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/24170/details,5/29/2012,LEED EB 2009,Investor: Equity Fund,95670,FALSE,NA
1000024994,LEED,"11037 Trade Center Drive, Rancho Cordova, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/112644/details,5/29/2012,LEED EB 2009,Corporate: Privately Held,95670,FALSE,NA
1000024995,LEED,"2752 Kilgore Road, Rancho Cordova, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/60259/details,5/29/2012,LEED EB 2009,Investor: Equity Fund,95670,FALSE,NA
1000025006,LEED,"17050 Del Sur Ridge, San Diego, CA, USA",LEED Schools 2009,http://www.gbig.org/buildings/1312239/details,5/30/2012,LEED Schools 2009,"Educational: K-12 School, Public",92127,FALSE,NA
1000025052,LEED,"4440 Rosewood Dr, Pleasanton, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/15000/details,5/31/2012,LEED EB 2009,"Investor: REIT,Non-traded",94588,FALSE,NA
1000025090,LEED,"2661 Moore Ave, San Diego, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1372078/details,6/1/2012,LEED NC 2009,Non-Profit (that do not fit into ot,92019,FALSE,NA
1000025144,LEED,"11025 Prospect Park Drive, Rancho Cordova, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/112682/details,6/4/2012,LEED EB 2009,Investor: Equity Fund,95670,FALSE,NA
1000025162,LEED,"669 2nd Street, Encinitas, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/98925/details,6/5/2012,LEED NC 2009,Investor: Individual/Family,92024,FALSE,NA
1000025190,LEED,"901 Broadway, San Diego, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/77188/details,6/5/2012,LEED NC 2009,Non-Profit (that do not fit into ot,92101,FALSE,NA
1000025194,LEED,"2185 N California Blvd, Walnut Creek, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/8485/details,6/5/2012,LEED EB 2009,Corporate: Privately Held,94596,FALSE,NA
1000025228,LEED,"473 Via Ortega, Stanford University, Stanford, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/117705/details,6/6/2012,LEED EB 2009,"Educational: University, Private",94305,FALSE,NA
1000025229,LEED,"3902 9th Avenue, San Diego, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/112698/details,6/6/2012,LEED NC 2009,"Government Use: Local, City",92103,FALSE,NA
1000025242,LEED,"677 West Palmdon Drive, Fresno, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/112700/details,6/6/2012,LEED NC 2009,Investor: Individual/Family,93704,FALSE,NA
1000025243,LEED,"401 Harrison Street, San Francisco, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/112701/details,6/6/2012,LEED NC 2009,Investor: Investment Manager,94105,FALSE,NA
1000025260,LEED,"900 Folsom St, San Francisco, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/43679/details,6/7/2012,LEED NC 2009,Investor: Investment Manager,94107,FALSE,NA
1000025262,LEED,"1125 University Avenue, Berkeley, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/112708/details,6/7/2012,LEED NC 2009,"Government Use: Local, City",94702,FALSE,NA
1000025302,LEED,"505 Paloma Way, Sunol, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/112716/details,6/11/2012,LEED NC 2009,"Government Use: Local, City",94586,FALSE,NA
1000025315,LEED,"5858 Shoup Avenue, Los Angeles, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/112722/details,6/11/2012,LEED NC 2009,"Government Use: Local, City",91367,FALSE,NA
1000025329,LEED,"13450 Maxella Avenue, Marina del Rey, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/112725/details,6/12/2012,LEED CS 2009,Investor: Investment Manager,90292,FALSE,NA
1000025347,LEED,"607 S Hill St # Pl40, Los Angeles, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1312249/details,6/12/2012,LEED NC 2009,Corporate: Privately Held,90014,FALSE,NA
1000025348,LEED,"15065 Flight Avenue, Chino, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/112733/details,6/12/2012,LEED NC 2009,"Investor: REIT,Non-traded",91710,FALSE,NA
1000025406,LEED,"32353 Yucaipa Blvd, Yucaipa, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/1372080/details,6/14/2012,LEED NC 2009,"Government Use: Local, City",92399,FALSE,NA
1000025416,LEED,"701 16th St, San Diego, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/73440/details,6/14/2012,LEED NC 2009,Corporate: Privately Held,92101,FALSE,NA
1000025417,LEED,"20943 South Maciel Avenue, Carson, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/112751/details,6/14/2012,LEED EB 2009,Corporate: Privately Held,90810,FALSE,NA
1000025434,LEED,"19750 Van Ness Ave, Torrance, CA, USA",LEED EB 2009,http://www.gbig.org/buildings/55579/details,6/15/2012,LEED EB 2009,Corporate: Privately Held,90501,FALSE,NA
1000025437,LEED,"3900 Civic Center Dr, San Rafael, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/35786/details,6/15/2012,LEED CI 2009,Corporate: Publicly Traded,94903,FALSE,NA
1000025439,LEED,"7200 Galilee Rd, Roseville, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/73922/details,6/15/2012,LEED NC 2009,Investor: Individual/Family,95678,FALSE,NA
1000025440,LEED,"3330 N Laughlin Rd, Santa Rosa, CA, USA",LEED NC 2009,http://www.gbig.org/buildings/63094/details,6/15/2012,LEED NC 2009,Corporate: Privately Held,95403,FALSE,NA
1000025442,LEED,"19582 Beach Blvd, Huntington Beach, CA, USA",LEED CS 2009,http://www.gbig.org/buildings/55520/details,6/17/2012,LEED CS 2009,Non-Profit (that do not fit into ot,92648,FALSE,NA
1000025479,LEED,"825 E Central Ave, San Bernardino, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/75966/details,6/19/2012,LEED CI 2009,Corporate: Publicly Traded,92408,FALSE,NA
1000025480,LEED,"2065 Keystone Pacific Parkway, Patterson, CA, USA",LEED CI 2009,http://www.gbig.org/buildings/93001/details,6/19/2012,LEED CI 2009,Corporate: Publicly Traded,95363,FALSE,NA
