"","project_source_id","Activity.Type","Owner.Type","Space.Type","Project.Size","Certification.date","CBSA","USGBC.Chapter","EPA.Region","ASHRAE.Climate.Zone","Urban.Rural.Classification","Electric.Utility.Provider","address","building.URL","rating_program_name","building.URL","reg.date","reg.std","owner.type"
"6304","1000064980","LEED",NA,"Office","285,000 sq ft","December 01 2016","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","601 West 5th Street, Los Angeles, CA, USA","http://www.gbig.org/buildings/232913","LEED EB 2009","http://www.gbig.org/buildings/232913/details","01/01/2014","Energy Star Office","Corporate: Privately Held"
"6305","1000003120","LEED",NA,"Office","759,120 sq ft","April 25 2011","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","120 South Main Street, Los Angeles, CA, USA","http://www.gbig.org/buildings/81103","LEED EB 2009","http://www.gbig.org/buildings/81103/details","12/15/2009","LEED EB 2009","Government Use: State"
"6308","1000058221","LEED",NA,"Office","540,031 sq ft","August 27 2019","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"Transamerica Pyramid, 600 Montgomery St, San Francisco, CA, USA","http://www.gbig.org/buildings/1405458","LEED EB 2009","http://www.gbig.org/buildings/1405458/details","05/28/2015","LEED EB 2009","Corporate: Privately Held"
"6309","1000057983","LEED",NA,"Office","69,354 sq ft","November 25 2015","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large fringe metro","Pacific Gas and Electric Co.","430 G St, Davis, CA, USA","http://www.gbig.org/buildings/36861","LEED EB 2009","http://www.gbig.org/buildings/36861/details","01/01/2010","Energy Star Office","Corporate: Privately Held"
"6312","1000057792","LEED",NA,"Other","65,712 sq ft","July 19 2016","Napa, CA Metropolitan Statistical Area","Redwood Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Small metro","Pacific Gas and Electric Co.","915 Oakville Cross Road, Napa, CA, USA","http://www.gbig.org/buildings/999864","LEED EB 2009","http://www.gbig.org/buildings/999864/details","05/14/2015","LEED EB 2009","Corporate: Privately Held"
"6317","1000056000","LEED",NA,"Office","273,394 sq ft","March 25 2016","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","5355 Mira Sorrento Pl, San Diego, CA, USA","http://www.gbig.org/buildings/16856","LEED EB 2009","http://www.gbig.org/buildings/16856/details","01/01/2012","Energy Star Office","Corporate: Privately Held"
"6318","1000056001","LEED",NA,"Office","285,068 sq ft","April 07 2016","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","9276 Scranton Rd, San Diego, CA, USA","http://www.gbig.org/buildings/44060","LEED EB 2009","http://www.gbig.org/buildings/44060/details","01/01/2010","Energy Star Office","Corporate: Privately Held"
"6319","1000056038","LEED",NA,"Office","150,000 sq ft","June 06 2016","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Burbank Public Service Dept.","2600 W Olive Ave, Burbank, CA, USA","http://www.gbig.org/buildings/10024","LEED EB 2009","http://www.gbig.org/buildings/10024/details","01/01/2002","Energy Star Office","Investor: REIT, Non-traded"
"6320","1000055472","LEED",NA,"Office","183,179 sq ft","November 19 2015","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","235 Pine St, San Francisco, CA, USA","http://www.gbig.org/buildings/31358","LEED EB 2009","http://www.gbig.org/buildings/31358/details","01/01/2003","Energy Star Office","Corporate: Privately Held, Investor: Investment Manager, Non-Profit (that do not fit into ot"
"6321","1000055500","LEED",NA,"Industrial Manufacturing","17,174 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","13168 Sandoval Street, Santa Fe Springs, CA, USA","http://www.gbig.org/buildings/987747","LEED EB 2009","http://www.gbig.org/buildings/987747/details","02/28/2015","LEED EB 2009","Industrial Manufacturing"
"6323","1000057047","LEED",NA,"Office","206,096 sq ft","April 28 2016","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange County Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","1 Mac Arthur Place, Santa Ana, CA, USA","http://www.gbig.org/buildings/1001913","LEED EB 2009","http://www.gbig.org/buildings/1001913/details","04/20/2015","LEED EB 2009","Investor: REIT,Non-traded"
"6324","1000057048","LEED",NA,"Office","219,008 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange County Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","2 Mac Arthur Place, Santa Ana, CA, USA","http://www.gbig.org/buildings/1001914","LEED EB 2009","http://www.gbig.org/buildings/1001914/details","04/20/2015","LEED EB 2009","Investor: REIT,Non-traded"
"6328","1000056382","LEED",NA,"Office","760,565 sq ft","January 12 2016","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","44 Montgomery, San Francisco, CA, USA","http://www.gbig.org/buildings/990845","LEED EB 2009","http://www.gbig.org/buildings/990845/details","03/26/2015","LEED EB 2009","Corporate: Privately Held"
"6330","1000056478","LEED",NA,"Office","178,286 sq ft","March 24 2016","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large fringe metro","Pacific Gas and Electric Co.","1400 Fashion Island Boulevard, San Mateo, CA, USA","http://www.gbig.org/buildings/149737","LEED EB 2009","http://www.gbig.org/buildings/149737/details","01/01/2015","Energy Star Office","Investor: REIT, Publicly traded, Investor: Investment Manager"
"6331","1000056528","LEED",NA,"Office","40,000 sq ft",NA,"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","California Central Coast Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Medium metro","Pacific Gas and Electric Co.","416 Higuera Street, San Luis Obispo, CA, USA","http://www.gbig.org/buildings/211738","LEED EB 2009","http://www.gbig.org/buildings/211738/details","04/02/2015","LEED EB 2009","Corporate: Privately Held"
"6336","1000058912","LEED",NA,NA,"1.917 Million sq ft","July 13 2016","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","4900 Marie P DeBartolo Way, Santa Clara, CA, USA","http://www.gbig.org/buildings/1003047","LEED EB 2009","http://www.gbig.org/buildings/1003047/details","01/01/2014","FSC Design & Build Awards","Corporate: Privately Held"
"6339","1000058635","LEED",NA,"Office","214,768 sq ft","September 02 2015","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","3440 Walnut Avenue, Fremont, CA, USA","http://www.gbig.org/buildings/1012805","LEED EB 2009","http://www.gbig.org/buildings/1012805/details","06/08/2015","LEED EB 2009","Corporate: Publicly Traded"
"6343","1000059719","LEED",NA,"Office","405,088 sq ft","August 30 2016","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Glendale Public Service Dept.","101 North Brand Boulevard, Glendale, CA, USA","http://www.gbig.org/buildings/46450","LEED EB 2009","http://www.gbig.org/buildings/46450/details","01/01/2012","Energy Star Office","Investor: REIT, Publicly traded"
"6348","1000061666","LEED",NA,"Office","121,816 sq ft","July 11 2016","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","1611 Telegraph Avenue, Oakland, CA, USA","http://www.gbig.org/buildings/158451","LEED EB 2009","http://www.gbig.org/buildings/158451/details","01/01/2014","Energy Star Office","Investor: Equity Fund"
"6355","1000061604","LEED",NA,"Office","118,943 sq ft","May 26 2016","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange County Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Anaheim Public Utilities Dept.","1400 S Douglass Rd, Anaheim, CA, USA","http://www.gbig.org/buildings/26491","LEED EB 2009","http://www.gbig.org/buildings/26491/details","01/01/2007","Energy Star Office","Investor: Investment Manager"
"6356","1000061054","LEED",NA,"Office","306,390 sq ft","October 18 2016","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange County Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","4 Summit, Aliso Viejo, CA, USA","http://www.gbig.org/buildings/1033078","LEED EB 2009","http://www.gbig.org/buildings/1033078/details","08/20/2015","LEED EB 2009","Investor: Investment Manager"
"6365","1000060880","LEED",NA,"Office","68,353 sq ft",NA,"Merced, CA Metropolitan Statistical Area","Central California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Small metro","Pacific Gas and Electric Co.","655 West 18th Street, Merced, CA, USA","http://www.gbig.org/buildings/1032937","LEED NC 2009","http://www.gbig.org/buildings/1032937/details","08/17/2015","LEED NC 2009","Educational: College, Public"
"6366","1000060417","LEED",NA,"Office","14,377 sq ft",NA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","2989 San Ysidro Way, Santa Clara, CA, USA","http://www.gbig.org/buildings/192080","LEED NC 2009","http://www.gbig.org/buildings/192080/details","08/03/2015","LEED NC 2009","Corporate: Privately Held"
"6367","1000060629","LEED",NA,"Warehouse and Distribution","1.942 Million sq ft","May 05 2017","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large fringe metro",NA,"2053 E Jay St, Ontario, CA, USA","http://www.gbig.org/buildings/1367022","LEED NC 2009","http://www.gbig.org/buildings/1367022/details","08/10/2015","LEED NC 2009","Investor: REIT,Non-traded"
"6368","1000060631","LEED",NA,"Retail","7,829 sq ft","December 19 2017","Fresno, CA Metropolitan Statistical Area","Central California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Medium metro",NA,"86728 CA-180, Hume, CA, USA","http://www.gbig.org/buildings/1388539","LEED NC 2009","http://www.gbig.org/buildings/1388539/details","08/10/2015","LEED NC 2009","Corporate: Privately Held"
"6369","1000060639","LEED",NA,"Warehouse and Distribution","1.053 Million sq ft","September 06 2016","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large fringe metro","Southern California Edison Co.","2233 Inland Empire Boulevard, Ontario, CA, USA","http://www.gbig.org/buildings/1032685","LEED NC 2009","http://www.gbig.org/buildings/1032685/details","08/10/2015","LEED NC 2009","Investor: REIT,Non-traded"
"6372","1000060308","LEED",NA,"Laboratory","132,160 sq ft","August 15 2019","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"9310 Athena Cir, La Jolla, CA, USA","http://www.gbig.org/buildings/1366926","LEED NC 2009","http://www.gbig.org/buildings/1366926/details","07/28/2015","LEED NC 2009","Investor: REIT, Publicly traded"
"6373","1000036813","LEED",NA,NA,"203,946 sq ft","September 08 2016","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","900 North Broadway, Los Angeles, CA, USA","http://www.gbig.org/buildings/89113","LEED NC 2009","http://www.gbig.org/buildings/89113/details","11/07/2013","LEED NC 2009","Corporate: Privately Held"
"6374","1000060208","LEED",NA,"Office","178,432 sq ft","October 11 2016","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large fringe metro","Pacific Gas and Electric Co.","300 Constitution Drive, Menlo Park, CA, USA","http://www.gbig.org/buildings/1031941","LEED NC 2009","http://www.gbig.org/buildings/1031941/details","07/24/2015","LEED NC 2009","Corporate: Publicly Traded"
"6376","1000060001","LEED",NA,"Office","21,150 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"41-349, 41 Area Marine Corps Base, Camp Pendleton North, CA, USA","http://www.gbig.org/buildings/1366905","LEED NC 2009","http://www.gbig.org/buildings/1366905/details","07/16/2015","LEED NC 2009","Government Use: Federal"
"6377","1000060092","LEED",NA,"Public Assembly","14,286 sq ft","April 13 2017","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","San Diego Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","San Diego Gas & Electric Co.","810 Imperial Beach Boulevard, Imperial Beach, CA, USA","http://www.gbig.org/buildings/1031751","LEED NC 2009","http://www.gbig.org/buildings/1031751/details","07/20/2015","LEED NC 2009","Government Use: Local, County"
"6379","1000061060","LEED",NA,"Public Assembly","47,234 sq ft",NA,"El Centro, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Small metro","Imperial Irrigation District","650 West Wake Avenue, El Centro, CA, USA","http://www.gbig.org/buildings/1033108","LEED NC 2009","http://www.gbig.org/buildings/1033108/details","08/20/2015","LEED NC 2009","Government Use: Local, County"
"6383","1000061392","LEED",NA,"Warehouse and Distribution","579,708 sq ft","May 11 2016","Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","3900 Indian Avenue, Perris, CA, USA","http://www.gbig.org/buildings/563520","LEED NC 2009","http://www.gbig.org/buildings/563520/details","08/26/2015","LEED NC 2009","Investor: REIT,Non-traded"
"6384","1000061616","LEED",NA,"Educational Facilities","144,091 sq ft","January 13 2017","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","6023 Garfield Avenue, Commerce, CA, USA","http://www.gbig.org/buildings/932479","LEED NC 2009","http://www.gbig.org/buildings/932479/details","09/02/2015","LEED NC 2009","Educational: College, Private"
"6385","1000061186","LEED",NA,"Multi-Family Residential","401,469 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","501 North Main Street, Los Angeles, CA, USA","http://www.gbig.org/buildings/1035913","LEED NC 2009","http://www.gbig.org/buildings/1035913/details","08/24/2015","LEED NC 2009","Corporate: Privately Held"
"6386","1000062073","LEED",NA,"Educational Facilities","69,316 sq ft","April 06 2017","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange County Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","510 E Peltason Dr, Irvine, CA, USA","http://www.gbig.org/buildings/1040943","LEED NC 2009","http://www.gbig.org/buildings/1040943/details","09/22/2015","LEED NC 2009","Educational: University, Private"
"6387","1000062075","LEED",NA,"Lodging","19,856 sq ft",NA,NA,"Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Noncore (nonmetropolitan)","Pacific Gas and Electric Co.","4501 CA-104, Ione, CA, USA","http://www.gbig.org/buildings/1040944","LEED NC 2009","http://www.gbig.org/buildings/1040944/details","09/22/2015","LEED NC 2009","Government Use: State"
"6389","1000061787","LEED",NA,"Higher Ed","282,823 sq ft","June 05 2018","Modesto, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Medium metro","Turlock Irrigation District","900 W Monte Vista Ave, Turlock, CA, USA","http://www.gbig.org/buildings/1054437","LEED NC 2009","http://www.gbig.org/buildings/1054437/details","09/11/2015","LEED NC 2009","Corporate: Privately Held"
"6390","1000062040","LEED",NA,"Service","29,400 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","3500 Great Hwy, San Francisco, CA, USA","http://www.gbig.org/buildings/1040915","LEED NC 2009","http://www.gbig.org/buildings/1040915/details","09/21/2015","LEED NC 2009","Government Use: Local, City"
"6391","1000059533","LEED",NA,"Office","10,464 sq ft","October 10 2018","Phoenix Lake-Cedar Ridge, CA Micropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Micropolitan (nonmetropolitan)",NA,"Intersection of Highway Junctions 49 and 120, Moccasin, CA, 95347, USA","http://www.gbig.org/buildings/1365792","LEED NC 2009","http://www.gbig.org/buildings/1365792/details","07/02/2015","LEED NC 2009","Government Use: Local, City"
"6392","1000059577","LEED",NA,"Other","21,825 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","4324 San Gabriel River Parkway, Pico Rivera, CA, USA","http://www.gbig.org/buildings/1023129","LEED NC 2009","http://www.gbig.org/buildings/1023129/details","06/26/2015","LEED v4 BD+C NC","Government Use: Other (utility, air"
"6393","1000059502","LEED",NA,"Higher Ed","88,314 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","11110 Alondra Boulevard, Norwalk, CA, USA","http://www.gbig.org/buildings/1023251","LEED NC 2009","http://www.gbig.org/buildings/1023251/details","07/01/2015","LEED NC 2009","Educational: Community College, Pri, Educational: Community College, Pub"
"6394","1000059503","LEED",NA,"Multi-Family Residential","193,283 sq ft","August 15 2018","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","6245 Wilshire Boulevard, Los Angeles, CA, USA","http://www.gbig.org/buildings/1023252","LEED NC 2009","http://www.gbig.org/buildings/1023252/details","07/01/2015","LEED NC 2009","Corporate: Publicly Traded"
"6397","1000059460","LEED",NA,"Warehouse and Distribution","500,000 sq ft","October 21 2019","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"601 W Temple St, Los Angeles, CA, USA","http://www.gbig.org/buildings/1059040","LEED NC 2009","http://www.gbig.org/buildings/1059040/details","06/30/2015","LEED NC 2009","Non-Profit (that do not fit into ot, Investor: REIT,Non-traded"
"6398","1000059461","LEED",NA,"Warehouse and Distribution","565,925 sq ft",NA,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large fringe metro",NA,"SE corner of Remington Ave and Hellman Ave, Chino, CA, 91710, USA","http://www.gbig.org/buildings/1023192","LEED NC 2009","http://www.gbig.org/buildings/1023192/details","06/30/2015","LEED NC 2009","Investor: REIT,Non-traded"
"6399","1000059470","LEED",NA,"Warehouse and Distribution","605,730 sq ft","March 27 2019","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"18550 S Broadwick St, Compton, CA, USA","http://www.gbig.org/buildings/1388240","LEED NC 2009","http://www.gbig.org/buildings/1388240/details","06/30/2015","LEED NC 2009","Investor: REIT,Non-traded"
"6402","1000059473","LEED",NA,"Educational Facilities","14,700 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","1000 Durfee Ave, South El Monte, CA, USA","http://www.gbig.org/buildings/823","LEED NC 2009","http://www.gbig.org/buildings/823/details","06/30/2015","LEED NC 2009","Government Use: Local, County"
"6403","1000059975","LEED",NA,"Higher Ed","24,180 sq ft",NA,"Napa, CA Metropolitan Statistical Area","Redwood Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Small metro",NA,"2200 Napa Vallejo Hwy, Napa, CA, USA","http://www.gbig.org/buildings/1430191","LEED NC 2009","http://www.gbig.org/buildings/1430191/details","07/16/2015","LEED NC 2009","Government Use: Local, County"
"6405","1000059754","LEED",NA,"Public Assembly","1,160 sq ft","August 03 2018","Salinas, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Medium metro","Pacific Gas and Electric Co.","54692 Teresa Street, San Lucas, CA, USA","http://www.gbig.org/buildings/1023364","LEED NC 2009","http://www.gbig.org/buildings/1023364/details","07/10/2015","LEED NC 2009","Government Use: Local, County"
"6406","1000059852","LEED",NA,NA,"78,639 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Pacific Gas and Electric Co.","1095 Market Street, San Francisco, CA, USA","http://www.gbig.org/buildings/134708","LEED NC 2009","http://www.gbig.org/buildings/134708/details","07/15/2015","LEED NC 2009","Corporate: Privately Held"
"6407","1000060000","LEED",NA,"Other","64,017 sq ft",NA,"Salinas, CA Metropolitan Statistical Area","Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Medium metro","Pacific Gas and Electric Co.","1420 Natividad Road, Salinas, CA, USA","http://www.gbig.org/buildings/459601","LEED NC 2009","http://www.gbig.org/buildings/459601/details","07/16/2015","NCES Public Schools","Government Use: Local, County"
"6410","1000058908","LEED",NA,"Multi-Family Residential","23,911 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","1940 Cloverfield Boulevard, Santa Monica, CA, USA","http://www.gbig.org/buildings/1013525","LEED NC 2009","http://www.gbig.org/buildings/1013525/details","06/16/2015","LEED NC 2009","Corporate: Privately Held"
"6411","1000059065","LEED",NA,"K-12","5,200 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange County Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","745 Dover Drive, Newport Beach, CA, USA","http://www.gbig.org/buildings/1022275","LEED NC 2009","http://www.gbig.org/buildings/1022275/details","06/18/2015","LEED NC 2009","Educational: Early Childhood Educat"
"6412","1000058950","LEED",NA,"Public Order and Safety","5,974 sq ft",NA,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area","Inland Empire Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Southern California Edison Co.","14491 Chandler Street, Corona, CA, USA","http://www.gbig.org/buildings/1022245","LEED NC 2009","http://www.gbig.org/buildings/1022245/details","06/17/2015","LEED NC 2009","Government Use: Local, City"
"6413","1000059161","LEED",NA,"Multi-Family Residential","131,242 sq ft","November 20 2018","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Los Angeles Dept. of Water & Power","6230 Yucca Street, Los Angeles, CA, USA","http://www.gbig.org/buildings/1022666","LEED NC 2009","http://www.gbig.org/buildings/1022666/details","06/22/2015","LEED NC 2009","Corporate: Publicly Traded"
"6415","1000059263","LEED",NA,"Public Assembly","562,160 sq ft","September 13 2019","Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Orange County Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro","Anaheim Public Utilities Dept.","800 West Katella Avenue, Anaheim, CA, USA","http://www.gbig.org/buildings/1022855","LEED NC 2009","http://www.gbig.org/buildings/1022855/details","06/24/2015","LEED NC 2009","Government Use: Local, City"
"6416","1000059319","LEED",NA,"Lodging","138,959 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"8432 Sunset Boulevard, West Hollywood, CA, USA","http://www.gbig.org/buildings/1022877","LEED NC 2009","http://www.gbig.org/buildings/1022877/details","06/25/2015","LEED NC 2009","Lodging"
"6417","1000059320","LEED",NA,"Multi-Family Residential","165,183 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area","Los Angeles Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Large central metro",NA,"8420 Sunset Blvd, West Hollywood, CA, USA","http://www.gbig.org/buildings/1089168","LEED NC 2009","http://www.gbig.org/buildings/1089168/details","06/25/2015","LEED NC 2009","Multi-Family Residential"
"6418","1000059412","LEED",NA,"Office","5,965 sq ft","January 19 2018",NA,"Northern California Chapter","EPA Region 9: Pacific Southwest",NA,"NCHS Urban-Rural Classification: Noncore (nonmetropolitan)","Pacific Gas and Electric Co.","301 East Wood Street, Willows, CA, USA","http://www.gbig.org/buildings/1023148","LEED NC 2009","http://www.gbig.org/buildings/1023148/details","06/29/2015","LEED NC 2009","Government Use: Other (utility, air"
