,project_source_id,Activity Type,Owner Type,Space Type,Project Size,Certification date,CBSA,USGBC Chapter,EPA Region,ASHRAE Climate Zone,Urban Rural Classification,Electric Utility Provider,address,building.URL
4893,1000030069,LEED,NA,Office,"89,373 sq ft",March 14 2016,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Palo Alto Utilities Dept.,"1400 Page Mill Road, Palo Alto, CA, USA",http://www.gbig.org/buildings/79389
4894,1000029805,LEED,NA,Retail,"10,000 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Redwood Empire Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large fringe metro,Pacific Gas and Electric Co.,"580 Francisco Boulevard West, San Rafael, CA, USA",http://www.gbig.org/buildings/84396
4895,1000029199,LEED,NA,Retail,"5,013 sq ft",NA,"Napa, CA Metropolitan Statistical Area",Redwood Empire Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Small metro,Pacific Gas and Electric Co.,"3350 California Boulevard #2, Napa, CA, USA",http://www.gbig.org/buildings/798521
4896,1000028675,LEED,NA,Office,"210,000 sq ft",NA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"6001 America Center Drive, Alviso, CA, USA",http://www.gbig.org/buildings/572537
4897,1000028566,LEED,NA,Office,"99,317 sq ft",October 23 2014,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"384 Santa Trinita Avenue, Sunnyvale, CA, USA",http://www.gbig.org/buildings/64756
4898,1000028390,LEED,NA,Office,"106,617 sq ft",NA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"860 West California Avenue, Sunnyvale, CA, USA",http://www.gbig.org/buildings/76511
4899,1000028331,LEED,NA,Office,"36,000 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large fringe metro,Pacific Gas and Electric Co.,"1035 O'Brien Drive, Menlo Park, CA, USA",http://www.gbig.org/buildings/46882
4900,1000028315,LEED,NA,Office,"492,045 sq ft",October 12 2018,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"100 Mayfield Avenue, Mountain View, CA, USA",http://www.gbig.org/buildings/45953
4901,1000027493,LEED,NA,Office,"56,560 sq ft",September 19 2014,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,San Diego Gas & Electric Co.,"12680 High Bluff Drive, San Diego, CA, USA",http://www.gbig.org/buildings/50070
4902,1000027730,LEED,NA,Office,"105,566 sq ft",October 14 2014,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"19500 Jamboree Rd, Irvine, CA, USA",http://www.gbig.org/buildings/7149
4903,1000028059,LEED,NA,Industrial Manufacturing,"574,647 sq ft",July 21 2014,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"38811 Cherry Street, Newark, CA, USA",http://www.gbig.org/buildings/64823
4904,1000026548,LEED,NA,Retail,"8,315 sq ft",July 20 2015,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"18502 Beach Boulevard, Huntington Beach, CA, USA",http://www.gbig.org/buildings/1031753
4905,1000026504,LEED,NA,Office,"158,843 sq ft",February 27 2018,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"505 Brannan Street, San Francisco, CA, USA",http://www.gbig.org/buildings/1026273
4906,1000026583,LEED,NA,Office,"21,537 sq ft",December 24 2014,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"900 Villa St, Mountain View, CA, USA",http://www.gbig.org/buildings/77146
4907,1000026612,LEED,NA,Warehouse and Distribution,"583,331 sq ft",October 06 2014,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",Inland Empire Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"7295 Gorgonio Way, Moreno Valley, CA, USA",http://www.gbig.org/buildings/122166
4908,1000026619,LEED,NA,Office,"357,414 sq ft",December 17 2015,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"520 Newport Center Dr, Newport Beach, CA, USA",http://www.gbig.org/buildings/69226
4909,1000026624,LEED,NA,Warehouse and Distribution,"800,444 sq ft",September 24 2014,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",Inland Empire Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large fringe metro,Southern California Edison Co.,"27582 Pioneer Avenue, Redlands, CA, USA",http://www.gbig.org/buildings/122170
4910,1000026346,LEED,NA,Office,"90,000 sq ft",August 22 2013,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"3175 Bowers Ave, Santa Clara, CA, USA",http://www.gbig.org/buildings/62411
4911,1000026109,LEED,NA,Warehouse and Distribution,"305,327 sq ft",June 05 2013,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"9306 Sorensen Ave, Santa Fe Springs, CA, USA",http://www.gbig.org/buildings/77767
4912,1000025529,LEED,NA,Warehouse and Distribution,"209,374 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Anaheim Public Utilities Dept.,"2201 E Cerritos Ave, Anaheim, CA, USA",http://www.gbig.org/buildings/57498
4913,1000025442,LEED,NA,Health Care,"55,473 sq ft",September 04 2014,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"19582 Beach Blvd, Huntington Beach, CA, USA",http://www.gbig.org/buildings/55520
4914,1000026737,LEED,NA,Office,"31,073 sq ft",November 12 2013,"Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Sacramento Municipal Utility District,"3140 Peacekeeper Way, McClellan Park, CA, USA",http://www.gbig.org/buildings/614937
4915,1000027081,LEED,NA,Warehouse and Distribution,"375,725 sq ft",NA,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"8350 Pardee Dr, Oakland, CA, USA",http://www.gbig.org/buildings/76123
4916,1000027082,LEED,NA,Warehouse and Distribution,"522,772 sq ft",January 06 2014,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",Inland Empire Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"22750 Cactus Ave, Moreno Valley, CA, USA",http://www.gbig.org/buildings/57922
4917,1000027083,LEED,NA,Warehouse and Distribution,"374,725 sq ft",September 05 2014,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"8350 Pardee Dr, Oakland, CA, USA",http://www.gbig.org/buildings/76123
4918,1000026998,LEED,NA,Office,"55,883 sq ft",February 27 2015,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"988 Market St, San Francisco, CA, USA",http://www.gbig.org/buildings/78448
4919,1000027411,LEED,NA,Retail,"44,953 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pasadena Water & Power Dept.,"61 South Fair Oaks Avenue, Pasadena, CA, USA",http://www.gbig.org/buildings/71478
4920,1000027423,LEED,NA,Office,"69,764 sq ft",May 20 2014,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,San Diego Gas & Electric Co.,"12670 High Bluff Drive, San Diego, CA, USA",http://www.gbig.org/buildings/50067
4921,1000027442,LEED,NA,Office,"62,514 sq ft",September 03 2015,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"460 Bryant Street, San Francisco, CA, USA",http://www.gbig.org/buildings/123190
4922,1000027457,LEED,NA,Office,NA,NA,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"6280 America Center Drive, Sunnyvale, CA, USA",http://www.gbig.org/buildings/1007492
4923,1000027458,LEED,NA,Warehouse and Distribution,"549,804 sq ft",July 12 2018,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",Inland Empire Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large fringe metro,NA,"1350 S Waterman Ave, San Bernardino, CA, USA",http://www.gbig.org/buildings/1090258
4924,1000027982,LEED,NA,Office,"115,584 sq ft",August 11 2015,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Palo Alto Utilities Dept.,"1701 Page Mill Road, Palo Alto, CA, USA",http://www.gbig.org/buildings/53905
4925,1000022800,LEED,NA,Office,"79,520 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Los Angeles Dept. of Water & Power,"15225 Vanowen Street, Van Nuys, CA, USA",http://www.gbig.org/buildings/112106
4926,1000022779,LEED,NA,Warehouse and Distribution,"265,771 sq ft",July 02 2013,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"500 Crenshaw Boulevard, Torrance, CA, USA",http://www.gbig.org/buildings/81218
4927,1000022759,LEED,NA,NA,"343,091 sq ft",July 21 2014,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"875 Stevenson Street, San Francisco, CA, USA",http://www.gbig.org/buildings/112099
4928,1000022547,LEED,NA,Health Care,"272,613 sq ft",May 23 2019,"San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"1100 Van Ness Avenue, San Francisco, CA, USA",http://www.gbig.org/buildings/594739
4929,1000022212,LEED,NA,Office,"85,207 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,San Diego Gas & Electric Co.,"15025 Innovation Dr, San Diego, CA, USA",http://www.gbig.org/buildings/4939
4930,1000022207,LEED,NA,Office,"41,250 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"2 Park Court, Long Beach, CA, USA",http://www.gbig.org/buildings/117666
4931,1000022204,LEED,NA,Retail,"21,227 sq ft",October 29 2013,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Orange County Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"7601 Edinger Ave, Huntington Beach, CA, USA",http://www.gbig.org/buildings/19991
4932,1000021320,LEED,NA,Laboratory,"33,200 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"402 West Broadway, San Diego, CA, USA",http://www.gbig.org/buildings/209580
4933,1000021227,LEED,NA,Warehouse and Distribution,1.225 Million sq ft,April 13 2018,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",Inland Empire Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"3300 Indian Ave, Perris, CA, USA",http://www.gbig.org/buildings/34402
4934,1000021310,LEED,NA,Warehouse and Distribution,"783,407 sq ft",September 06 2016,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",Inland Empire Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"3500 Indian Ave, Perris, CA, USA",http://www.gbig.org/buildings/34969
4935,1000020707,LEED,NA,Health Care,"105,838 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"5215 Torrance Blvd, Torrance, CA, USA",http://www.gbig.org/buildings/16610
4936,1000024003,LEED,NA,Office,"196,063 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"4930 Directors Place, San Diego, CA, USA",http://www.gbig.org/buildings/112394
4937,1000023662,LEED,NA,Retail,"219,026 sq ft",NA,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"8653 Atlantic Avenue, South Gate, CA, USA",http://www.gbig.org/buildings/112312
4938,1000023933,LEED,NA,Office,"152,294 sq ft",April 04 2014,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"3355 Scott Boulevard, Santa Clara, CA, USA",http://www.gbig.org/buildings/112373
4939,1000023935,LEED,NA,Office,"153,932 sq ft",April 04 2014,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"3325 Scott Boulevard, Santa Clara, CA, USA",http://www.gbig.org/buildings/112374
4940,1000023937,LEED,NA,Office,"153,411 sq ft",April 04 2014,"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",Northern California Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Pacific Gas and Electric Co.,"3315 Scott Boulevard, Santa Clara, CA, USA",http://www.gbig.org/buildings/112376
4941,1000023309,LEED,NA,Warehouse and Distribution,"601,024 sq ft",December 09 2013,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",Inland Empire Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Southern California Edison Co.,"14600 Innovation Drive, March Air Reserve Base, CA, USA",http://www.gbig.org/buildings/112245
4942,1000024574,LEED,NA,Warehouse and Distribution,"649,480 sq ft",NA,"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",Inland Empire Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large fringe metro,Colton Electric Utility Dept.,"2063 Miguel Bustamante Parkway, Colton, CA, USA",http://www.gbig.org/buildings/112553
4943,1000025329,LEED,NA,Retail,"75,201 sq ft",March 21 2014,"Los Angeles-Long Beach-Santa Ana, CA Metropolitan Statistical Area",Los Angeles Chapter,EPA Region 9: Pacific Southwest,ASHRAE Climate Zone #3,NCHS Urban-Rural Classification: Large central metro,Los Angeles Dept. of Water & Power,"13450 Maxella Avenue, Marina del Rey, CA, USA",http://www.gbig.org/buildings/112725
4944,1000025006,LEED,NA,K-12,"150,000 sq ft",NA,"San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area",San Diego Chapter,EPA Region 9: Pacific Southwest,NA,NCHS Urban-Rural Classification: Large central metro,NA,"17050 Del Sur Ridge, San Diego, CA, USA",http://www.gbig.org/buildings/1312239
