"","building.URL","reg.date","reg.std","owner.type"
"4976","http://www.gbig.org/buildings/68715/details","12/17/2012","LEED HC 2009","Non-Profit (that do not fit into ot"
"4977","http://www.gbig.org/buildings/60001/details","08/28/2012","LEED HC 2009","Corporate: Privately Held"
"4978","http://www.gbig.org/buildings/2228/details","01/01/2012","Energy Star Hospital (General Medical & Surgical)","Government Use: Federal"
"4979","http://www.gbig.org/buildings/112150/details","03/07/2012","LEED HC 2009","Non-Profit (that do not fit into ot"
"4980","http://www.gbig.org/buildings/1312194/details","03/20/2012","LEED Retail CI 2009","Corporate: Publicly Traded"
"4981","http://www.gbig.org/buildings/82559/details","01/01/2008","Energy Star Office","Investor: REIT, Publicly traded"
"4982","http://www.gbig.org/buildings/7598/details","09/25/2012","LEED Retail CI 2009","Corporate: Publicly Traded"
"4983","http://www.gbig.org/buildings/122181/details","08/17/2012","LEED Retail CI 2009","Investor: Individual/Family"
"4984","http://www.gbig.org/buildings/1313045/details","08/08/2012","LEED Retail CI 2009","Corporate: Publicly Traded"
"4985","http://www.gbig.org/buildings/1313045/details","08/08/2012","LEED Retail CI 2009","Corporate: Publicly Traded"
"4986","http://www.gbig.org/buildings/49902/details","01/01/2005","UC Berkeley Best Practice Awards","Educational: College, Public, Other, Educational: University, Public"
"4987","http://www.gbig.org/buildings/70160/details","01/28/2008","LEED CS 2.0","Profit Org., Corporate: Privately Held"
"4988","http://www.gbig.org/buildings/123416/details","01/18/2013","LEED Retail CI 2009","Corporate: Publicly Traded"
"4989","http://www.gbig.org/buildings/65451/details","11/07/2012","LEED Retail CI 2009","Corporate: Privately Held"
"4990","http://www.gbig.org/buildings/123823/details","03/07/2013","LEED Retail CI 2009","Retail"
"4991","http://www.gbig.org/buildings/87908/details","01/01/2010","Energy Star Retail Store","Corporate: Publicly Traded"
"4992","http://www.gbig.org/buildings/109794/details","07/09/2013","LEED Retail CI 2009","Corporate: Privately Held"
"4993","http://www.gbig.org/buildings/109822/details","07/10/2013","LEED Retail CI 2009","Corporate: Privately Held"
"4994","http://www.gbig.org/buildings/99794/details","06/12/2013","LEED Retail CI 2009","Corporate: Publicly Traded"
"4995","http://www.gbig.org/buildings/107462/details","06/17/2013","LEED Retail CI 2009","Corporate: Publicly Traded"
"4996","http://www.gbig.org/buildings/123833/details","04/08/2013","LEED Retail NC 2009","Corporate: Publicly Traded"
"4997","http://www.gbig.org/buildings/976137/details","05/13/2013","LEED Retail NC 2009","Corporate: Publicly Traded"
"4998","http://www.gbig.org/buildings/1055667/details","02/25/2013","LEED Retail NC 2009","Corporate: Publicly Traded"
"4999","http://www.gbig.org/buildings/112229/details","03/20/2012","LEED Retail NC 2009","Corporate: Privately Held"
"5000","http://www.gbig.org/buildings/32576/details","01/09/2012","LEED Retail NC 2009","Corporate: Privately Held"
"5001","http://www.gbig.org/buildings/517387/details","06/25/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5002","http://www.gbig.org/buildings/517390/details","06/25/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5003","http://www.gbig.org/buildings/263771/details","06/25/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5004","http://www.gbig.org/buildings/517393/details","07/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5005","http://www.gbig.org/buildings/517395/details","07/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5006","http://www.gbig.org/buildings/517396/details","06/25/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5007","http://www.gbig.org/buildings/517397/details","07/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5008","http://www.gbig.org/buildings/517410/details","07/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5009","http://www.gbig.org/buildings/517412/details","07/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5010","http://www.gbig.org/buildings/126530/details","07/15/2013","USDA Farmers Markets","Profit Org."
"5011","http://www.gbig.org/buildings/80137/details","07/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5012","http://www.gbig.org/buildings/517413/details","07/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5013","http://www.gbig.org/buildings/517414/details","07/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5014","http://www.gbig.org/buildings/517415/details","07/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5015","http://www.gbig.org/buildings/517442/details","07/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5016","http://www.gbig.org/buildings/79048/details","08/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5017","http://www.gbig.org/buildings/517447/details","08/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5018","http://www.gbig.org/buildings/517450/details","08/15/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5019","http://www.gbig.org/buildings/938672/details","09/13/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5020","http://www.gbig.org/buildings/540208/details","09/13/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5021","http://www.gbig.org/buildings/540210/details","09/13/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5022","http://www.gbig.org/buildings/540212/details","09/13/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5023","http://www.gbig.org/buildings/540218/details","09/18/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5024","http://www.gbig.org/buildings/540221/details","09/18/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5025","http://www.gbig.org/buildings/540223/details","09/18/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5026","http://www.gbig.org/buildings/12370/details","01/01/2006","Energy Star Office","Profit Org."
"5027","http://www.gbig.org/buildings/540229/details","09/25/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5028","http://www.gbig.org/buildings/540237/details","09/25/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5029","http://www.gbig.org/buildings/387789/details","09/25/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5030","http://www.gbig.org/buildings/540271/details","10/30/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5031","http://www.gbig.org/buildings/572915/details","11/11/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5032","http://www.gbig.org/buildings/281621/details","12/01/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5033","http://www.gbig.org/buildings/572924/details","12/12/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5034","http://www.gbig.org/buildings/753505/details","01/09/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5035","http://www.gbig.org/buildings/572936/details","01/09/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5036","http://www.gbig.org/buildings/572937/details","01/09/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5037","http://www.gbig.org/buildings/572979/details","11/11/2013","LEED Retail CI 1.0 Pilot","Retail"
"5038","http://www.gbig.org/buildings/572981/details","11/11/2013","LEED Retail CI 1.0 Pilot","Retail"
"5039","http://www.gbig.org/buildings/572982/details","11/11/2013","LEED Retail CI 1.0 Pilot","Retail"
"5040","http://www.gbig.org/buildings/572983/details","11/11/2013","LEED Retail CI 1.0 Pilot","Retail"
"5041","http://www.gbig.org/buildings/754483/details","11/29/2013","LEED Retail CI 1.0 Pilot","Retail"
"5042","http://www.gbig.org/buildings/572989/details","11/29/2013","LEED Retail CI 1.0 Pilot","Retail"
"5043","http://www.gbig.org/buildings/572990/details","11/29/2013","LEED Retail CI 1.0 Pilot","Retail"
"5044","http://www.gbig.org/buildings/572991/details","11/29/2013","LEED Retail CI 1.0 Pilot","Retail"
"5045","http://www.gbig.org/buildings/574342/details","10/30/2013","LEED Retail CI 1.0 Pilot","Profit Org."
"5046","http://www.gbig.org/buildings/588623/details","04/26/2013","LEED Retail CI 1.0 Pilot","Retail"
"5047","http://www.gbig.org/buildings/595058/details","03/06/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5048","http://www.gbig.org/buildings/595064/details","03/06/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5049","http://www.gbig.org/buildings/595065/details","03/06/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5050","http://www.gbig.org/buildings/22801/details","01/01/2003","Energy Star Office","Profit Org., Investor: REIT, Publicly traded"
"5051","http://www.gbig.org/buildings/1344648/details","03/31/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5052","http://www.gbig.org/buildings/597731/details","04/24/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5053","http://www.gbig.org/buildings/597737/details","04/24/2014","USDA Farmers Markets","Profit Org."
"5054","http://www.gbig.org/buildings/597605/details","04/09/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5055","http://www.gbig.org/buildings/134521/details","05/29/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5056","http://www.gbig.org/buildings/597766/details","05/29/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5057","http://www.gbig.org/buildings/598592/details","06/11/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5058","http://www.gbig.org/buildings/598594/details","06/11/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5059","http://www.gbig.org/buildings/598595/details","06/11/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5060","http://www.gbig.org/buildings/751752/details","07/24/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5061","http://www.gbig.org/buildings/751755/details","07/24/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5062","http://www.gbig.org/buildings/804294/details","07/03/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5063","http://www.gbig.org/buildings/804296/details","07/03/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5064","http://www.gbig.org/buildings/804297/details","07/03/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5065","http://www.gbig.org/buildings/804298/details","07/03/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5066","http://www.gbig.org/buildings/859194/details","09/22/2014","LEED Retail CI 1.0 Pilot","Profit Org., Corporate: Publicly Traded"
"5067","http://www.gbig.org/buildings/933368/details","10/23/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5068","http://www.gbig.org/buildings/933369/details","10/23/2014","LEED Retail CI 1.0 Pilot","Profit Org."
"5069","http://www.gbig.org/buildings/966122/details","01/20/2015","LEED Retail CI 1.0 Pilot","Profit Org."
"5070","http://www.gbig.org/buildings/966123/details","01/13/2015","LEED Retail CI 1.0 Pilot","Profit Org."
"5071","http://www.gbig.org/buildings/966124/details","01/20/2015","LEED Retail CI 1.0 Pilot","Profit Org."
"5072","http://www.gbig.org/buildings/966125/details","01/20/2015","LEED Retail CI 1.0 Pilot","Profit Org."
"5073","http://www.gbig.org/buildings/966127/details","01/20/2015","National Register of Historic Places","Profit Org."
"5074","http://www.gbig.org/buildings/966128/details","01/20/2015","LEED Retail CI 1.0 Pilot","Profit Org."
"5075","http://www.gbig.org/buildings/966129/details","01/20/2015","LEED Retail CI 1.0 Pilot","Profit Org."
"5076","http://www.gbig.org/buildings/966131/details","01/20/2015","LEED Retail CI 1.0 Pilot","Profit Org."
"5077","http://www.gbig.org/buildings/966132/details","01/20/2015","LEED Retail CI 1.0 Pilot","Profit Org."
"5078","http://www.gbig.org/buildings/966133/details","01/20/2015","LEED Retail CI 1.0 Pilot","Profit Org."
"5079","http://www.gbig.org/buildings/573067/details","02/03/2014","LEED EB 2009","Corporate: Publicly Traded, Profit Org."
"5080","http://www.gbig.org/buildings/241522/details","01/20/2015","LEED Retail CI 1.0 Pilot","Profit Org."
"5081","http://www.gbig.org/buildings/966136/details","01/20/2015","LEED Retail CI 1.0 Pilot","Profit Org."
"5082","http://www.gbig.org/buildings/966137/details","01/20/2015","LEED Retail CI 1.0 Pilot","Profit Org."
"5083","http://www.gbig.org/buildings/966139/details","01/20/2015","LEED Retail CI 1.0 Pilot","Profit Org."
"5084","http://www.gbig.org/buildings/516082/details","12/12/2013","LEED NC 2.2","Profit Org."
"5085","http://www.gbig.org/buildings/577144/details","02/27/2014","LEED CI 2.0","Profit Org."
"5086","http://www.gbig.org/buildings/588604/details","03/05/2014","LEED CI 2009","Investor: Bank"
"5087","http://www.gbig.org/buildings/40373/details","01/01/2003","Energy Star Office","Investor: Individual/Family"
"5088","http://www.gbig.org/buildings/575323/details","02/25/2014","LEED CI 2009","Government Use: State"
"5089","http://www.gbig.org/buildings/446836/details","02/26/2014","LEED CI 2009","Corporate: Privately Held"
"5090","http://www.gbig.org/buildings/172173/details","02/26/2014","LEED CI 2009","Corporate: Privately Held"
"5091","http://www.gbig.org/buildings/23237/details","04/01/2010","LEED CS 2009","Government Use: Other (utility, air, Government Use: Federal, Non-Profit (that do not fit into ot"
"5092","http://www.gbig.org/buildings/845339/details","03/13/2014","LEED CI 2009","Corporate: Privately Held"
"5093","http://www.gbig.org/buildings/588819/details","03/14/2014","LEED CI 2009","Non-Profit (that do not fit into ot"
"5094","http://www.gbig.org/buildings/157929/details","02/21/2014","LEED CI 2009","Investor: Investment Manager"
"5095","http://www.gbig.org/buildings/15861/details","09/21/2011","LEED CS 2009","Investor: REIT, Publicly traded"
"5096","http://www.gbig.org/buildings/213/details","01/01/2008","Energy Star Office","Investor: Pension Fund, Business Improvement District, Investor: Investment Manager"
"5097","http://www.gbig.org/buildings/446833/details","01/22/2014","LEED Retail CI 2009","Corporate: Privately Held"
"5098","http://www.gbig.org/buildings/1054513/details","02/11/2014","LEED CI 2009","Government Use: Federal"
"5099","http://www.gbig.org/buildings/26629/details","01/18/2008","LEED EB 2008","State Government, Government Use: State"
"5100","http://www.gbig.org/buildings/14466/details","01/01/2005","Energy Star Financial Office","Corporate: Publicly Traded"
"5101","http://www.gbig.org/buildings/24672/details","10/18/2007","LEED EB 2.0","Profit Org., Corporate: Privately Held"
"5102","http://www.gbig.org/buildings/593097/details","03/25/2014","LEED CI 2009","Corporate: Privately Held"
"5103","http://www.gbig.org/buildings/17078/details","11/20/2006","LEED CI 2.0","Profit Org., Investor: Insurance Company, Corporate: Privately Held"
"5104","http://www.gbig.org/buildings/449089/details","04/21/2014","LEED CI 2009","Corporate: Privately Held"
"5105","http://www.gbig.org/buildings/315998/details","09/10/2012","ULI Global Awards for Excellence","Corporate: Publicly Traded"
"5106","http://www.gbig.org/buildings/23216/details","01/01/2001","Energy Star Office","Other, Profit Org., Corporate: Privately Held, Corporate: Publicly Traded, Investor: REIT,Non-traded"
"5107","http://www.gbig.org/buildings/932390/details","04/28/2014","LEED CI 2009","Corporate: Privately Held"
"5108","http://www.gbig.org/buildings/23216/details","01/01/2001","Energy Star Office","Other, Profit Org., Corporate: Privately Held, Corporate: Publicly Traded, Investor: REIT,Non-traded"
"5109","http://www.gbig.org/buildings/649296/details","08/28/2013","LEED CI 2009","Government Use: Local, City, Investor: Individual/Family"
"5110","http://www.gbig.org/buildings/596027/details","05/07/2014","LEED CI 2009","Investor: Bank"
"5111","http://www.gbig.org/buildings/42380/details","01/01/2006","Energy Star Office","Corporate: Publicly Traded"
"5112","http://www.gbig.org/buildings/8454/details","01/01/2010","Energy Star Office","Corporate: Privately Held"
"5113","http://www.gbig.org/buildings/751486/details","07/18/2014","LEED CI 2009","Corporate: Publicly Traded"
"5114","http://www.gbig.org/buildings/966630/details","07/18/2014","LEED CI 2009","Corporate: Publicly Traded"
"5115","http://www.gbig.org/buildings/51329/details","06/30/2014","LEED CI 2009","Investor: Investment Manager"
"5116","http://www.gbig.org/buildings/58465/details","07/08/2014","LEED CI 2009","Investor: REIT,Non-traded"
"5117","http://www.gbig.org/buildings/30481/details","01/01/2007","Energy Star Office","Profit Org., Corporate: Publicly Traded"
"5118","http://www.gbig.org/buildings/43923/details","01/01/2008","Energy Star Financial Office","Individual, Corporate: Publicly Traded"
"5119","http://www.gbig.org/buildings/21192/details","10/05/2009","LEED EB 2008","Profit Org., Corporate: Publicly Traded"
"5120","http://www.gbig.org/buildings/183882/details","06/12/2014","LEED CI 2009","Office"
"5121","http://www.gbig.org/buildings/598351/details","06/09/2014","LEED CI 2009","Corporate: Privately Held"
"5122","http://www.gbig.org/buildings/789935/details","01/01/2008","Energy Star Office","Profit Org., Corporate: Privately Held, Corporate: Publicly Traded"
"5123","http://www.gbig.org/buildings/598784/details","06/19/2014","LEED CI 2009","Corporate: Publicly Traded"
"5124","http://www.gbig.org/buildings/45953/details","11/05/2012","LEED CS 2009","Corporate: Publicly Traded"
"5125","http://www.gbig.org/buildings/597403/details","05/21/2014","LEED CI 2009","Educational: Early Childhood Educat"
"5126","http://www.gbig.org/buildings/110720/details","10/09/2006","LEED CS 2.0","Individual, Profit Org., Profit Org., Corporate: Publicly Traded"
"5127","http://www.gbig.org/buildings/991011/details","10/01/2013","LEED CI 2009","Educational: University, Public"
"5128","http://www.gbig.org/buildings/872814/details","10/09/2013","LEED CI 2009","Corporate: Privately Held"
"5129","http://www.gbig.org/buildings/29422/details","01/01/2009","Energy Star Office","Corporate: Privately Held"
"5130","http://www.gbig.org/buildings/109819/details","10/30/2013","LEED CI 2009","Corporate: Privately Held"
"5131","http://www.gbig.org/buildings/788099/details","08/15/2008","LEED CI 2.0","State Government, Educational: University, Public"
"5132","http://www.gbig.org/buildings/90052/details","11/01/2013","LEED CI 2009","Corporate: Publicly Traded"
"5133","http://www.gbig.org/buildings/1326342/details","10/20/2013","LEED CI 2009","Corporate: Publicly Traded"
"5134","http://www.gbig.org/buildings/3744/details","11/27/2006","LEED CI 2.0","State Government, Educational: Community College, Pub, Individual"
"5135","http://www.gbig.org/buildings/376/details","01/01/2009","Energy Star Office","Corporate: Privately Held, Corporate: Publicly Traded, Investor: Investment Manager"
"5136","http://www.gbig.org/buildings/323070/details","08/08/2013","LEED CI 2009","Corporate: Privately Held"
"5137","http://www.gbig.org/buildings/816136/details","08/12/2013","LEED CI 2009","Corporate: Publicly Traded"
"5138","http://www.gbig.org/buildings/442125/details","08/22/2013","LEED CI 2009","Corporate: Publicly Traded"
"5139","http://www.gbig.org/buildings/317625/details","08/22/2013","LEED CI 2009","Corporate: Privately Held, Investor: Equity Fund"
"5140","http://www.gbig.org/buildings/1304393/details","08/26/2013","LEED CI 2009","Corporate: Privately Held"
"5141","http://www.gbig.org/buildings/450027/details","08/29/2013","LEED CI 2009","Educational: University, Public"
"5142","http://www.gbig.org/buildings/649296/details","08/28/2013","LEED CI 2009","Government Use: Local, City, Investor: Individual/Family"
"5143","http://www.gbig.org/buildings/502495/details","09/03/2013","LEED CI 2009","Corporate: Publicly Traded"
"5144","http://www.gbig.org/buildings/502505/details","09/04/2013","LEED CI 2009","Corporate: Publicly Traded"
"5145","http://www.gbig.org/buildings/91987/details","09/05/2013","LEED CI 2009","Corporate: Privately Held"
"5146","http://www.gbig.org/buildings/20435/details","01/01/2005","Energy Star Office","Profit Org., Corporate: Privately Held"
"5147","http://www.gbig.org/buildings/448219/details","09/19/2013","LEED CI 2009","Corporate: Publicly Traded"
"5148","http://www.gbig.org/buildings/310716/details","09/16/2013","LEED CI 2009","Corporate: Privately Held"
"5149","http://www.gbig.org/buildings/391261/details","09/16/2013","National Register of Historic Places","Government Use: Local, County"
"5150","http://www.gbig.org/buildings/239380/details","01/29/2014","LEED CI 2009","Corporate: Publicly Traded"
"5151","http://www.gbig.org/buildings/31477/details","01/01/2006","Energy Star Office","Corporate: Privately Held, Investor: REIT,Non-traded"
"5152","http://www.gbig.org/buildings/44503/details","05/07/2007","LEED CS 2.0","Profit Org., Investor: Bank"
"5153","http://www.gbig.org/buildings/48159/details","01/17/2014","LEED CI 2009","Corporate: Privately Held"
"5154","http://www.gbig.org/buildings/39196/details","01/01/2006","Energy Star Office","Profit Org., Corporate: Privately Held"
"5155","http://www.gbig.org/buildings/16280/details","12/08/2006","LEED CS 2.0","Profit Org., Investor: REIT,Non-traded"
"5156","http://www.gbig.org/buildings/1343429/details","12/19/2013","LEED CI 2009","Corporate: Privately Held"
"5157","http://www.gbig.org/buildings/27700/details","01/10/2014","LEED CI 2009","Non-Profit (that do not fit into ot"
"5158","http://www.gbig.org/buildings/572748/details","01/13/2014","LEED CI 2009","Corporate: Privately Held"
"5159","http://www.gbig.org/buildings/39364/details","06/03/2008","LEED CI 2.0","Other, Profit Org., Corporate: Privately Held, Investor: Investment Manager, Corporate: Publicly Traded, Investor: Bank"
"5160","http://www.gbig.org/buildings/15995/details","04/03/2012","LEED CI 2009","Corporate: Privately Held, Corporate: Publicly Traded"
"5161","http://www.gbig.org/buildings/563448/details","11/13/2013","LEED CI 2009","Corporate: Publicly Traded"
"5162","http://www.gbig.org/buildings/563485/details","11/18/2013","LEED CI 2009","Office"
"5163","http://www.gbig.org/buildings/24557/details","01/01/2009","Energy Star Office","Investor: Investment Manager, Corporate: Privately Held"
"5164","http://www.gbig.org/buildings/564426/details","11/26/2013","LEED CI 2009","Retail"
"5165","http://www.gbig.org/buildings/32404/details","01/01/2009","Energy Star Retail Store","Retail"
"5166","http://www.gbig.org/buildings/564429/details","11/26/2013","LEED CI 2009","Retail"
"5167","http://www.gbig.org/buildings/564430/details","11/26/2013","LEED CI 2009","Retail"
"5168","http://www.gbig.org/buildings/34927/details","01/01/2000","Energy Star Financial Office","Investor: Bank, Corporate: Publicly Traded"
"5169","http://www.gbig.org/buildings/34927/details","01/01/2000","Energy Star Financial Office","Investor: Bank, Corporate: Publicly Traded"
"5170","http://www.gbig.org/buildings/17921/details","01/01/2000","Energy Star Office","Profit Org., Corporate: Publicly Traded, Corporate: Privately Held"
"5171","http://www.gbig.org/buildings/322/details","01/01/2003","Energy Star Office","Corporate: Privately Held, Profit Org., Investor: Bank"
"5172","http://www.gbig.org/buildings/1343353/details","12/05/2013","LEED CI 2009","Educational: University, Public"
"5173","http://www.gbig.org/buildings/21398/details","03/25/2010","LEED CS 2009","Corporate: Privately Held"
"5174","http://www.gbig.org/buildings/966272/details","01/05/2015","LEED CI 2009","Corporate: Publicly Traded"
"5175","http://www.gbig.org/buildings/964269/details","12/10/2014","LEED CI 2009","Corporate: Privately Held"
"5176","http://www.gbig.org/buildings/120819/details","01/01/2007","Energy Star Office","Corporate: Publicly Traded, Investor: Investment Manager"
"5177","http://www.gbig.org/buildings/448096/details","12/15/2014","LEED CI 2009","Non-Profit (that do not fit into ot"
"5178","http://www.gbig.org/buildings/964899/details","06/01/2013","National Register of Historic Places","Educational: University, Public"
"5179","http://www.gbig.org/buildings/966504/details","01/14/2015","LEED CI 2009","Higher Ed"
"5180","http://www.gbig.org/buildings/136482/details","12/12/2014","LEED CI 2009","Government Use: Local, County"
"5181","http://www.gbig.org/buildings/32033/details","01/01/2010","Energy Star Office","Corporate: Privately Held"
"5182","http://www.gbig.org/buildings/7255/details","01/01/2010","Energy Star Office","Investor: Equity Fund, Corporate: Privately Held, Investor: Bank"
"5183","http://www.gbig.org/buildings/933298/details","11/12/2014","LEED CI 2009","Investor: Pension Fund"
"5184","http://www.gbig.org/buildings/62374/details","11/03/2014","LEED CI 2009","Corporate: Privately Held"
"5185","http://www.gbig.org/buildings/7799/details","11/29/2006","LEED CS 2.0","Profit Org., Investor: Investment Manager, Corporate: Privately Held"
"5186","http://www.gbig.org/buildings/24702/details","10/30/2012","LEED CI 2009","Corporate: Privately Held, Corporate: Publicly Traded"
"5187","http://www.gbig.org/buildings/27874/details","01/01/2012","Energy Star Office","Corporate: Privately Held"
"5188","http://www.gbig.org/buildings/264001/details","11/04/2014","LEED CI 2009","Educational: University, Public"
"5189","http://www.gbig.org/buildings/15901/details","01/01/2008","Energy Star Office","Corporate: Publicly Traded"
"5190","http://www.gbig.org/buildings/5336/details","01/01/2002","Energy Star Office","Corporate: Publicly Traded"
"5191","http://www.gbig.org/buildings/11353/details","01/01/2010","Energy Star Office","Corporate: Privately Held"
"5192","http://www.gbig.org/buildings/117686/details","09/23/2014","LEED CI 2009","Corporate: Privately Held"
"5193","http://www.gbig.org/buildings/14995/details","07/21/2009","LEED EB 2008","Profit Org., Corporate: Publicly Traded, Corporate: Privately Held"
"5194","http://www.gbig.org/buildings/80485/details","01/01/2014","Energy Star Office","Corporate: Privately Held"
"5195","http://www.gbig.org/buildings/37289/details","05/01/2001","National Register of Historic Places","Government use: Federal, Government Use: Federal"
"5196","http://www.gbig.org/buildings/515506/details","10/14/2014","LEED CI 2009","Corporate: Publicly Traded"
"5197","http://www.gbig.org/buildings/42635/details","01/01/2002","Energy Star Office","Corporate: Privately Held, Investor: Bank"
"5198","http://www.gbig.org/buildings/128131/details","10/27/2014","LEED CI 2009","Retail"
"5199","http://www.gbig.org/buildings/932295/details","10/27/2014","LEED CI 2009","Retail"
"5200","http://www.gbig.org/buildings/117456/details","04/15/2013","LEED CI 2009","Corporate: Publicly Traded, Corporate: Privately Held"
"5201","http://www.gbig.org/buildings/845271/details","09/12/2014","LEED CI 2009","Non-Profit (that do not fit into ot"
"5202","http://www.gbig.org/buildings/574350/details","09/25/2014","LEED CI 2009","Educational: University, Public"
"5203","http://www.gbig.org/buildings/17078/details","11/20/2006","LEED CI 2.0","Profit Org., Investor: Insurance Company, Corporate: Privately Held"
"5204","http://www.gbig.org/buildings/783238/details","08/14/2014","LEED CI 2009","Corporate: Privately Held"
"5205","http://www.gbig.org/buildings/804567/details","08/25/2014","LEED CI 2009","Corporate: Publicly Traded"
"5206","http://www.gbig.org/buildings/753370/details","07/29/2014","LEED CI 2009","Corporate: Publicly Traded"
"5207","http://www.gbig.org/buildings/328/details","01/01/2005","BREEAM USA In-Use 2016 Part 1 - Asset Performance","Educational: College, Public, Educational: University, Public"
"5208","http://www.gbig.org/buildings/751577/details","08/14/2014","LEED CI 2009","Corporate: Privately Held"
"5209","http://www.gbig.org/buildings/967651/details","01/27/2015","LEED CI 2009","Corporate: Publicly Traded"
"5210","http://www.gbig.org/buildings/41569/details","01/01/2008","Energy Star Office","Profit Org., Investor: Bank, Corporate: Privately Held"
"5211","http://www.gbig.org/buildings/38090/details","01/01/2007","Energy Star Office","Profit Org., Other, Corporate: Privately Held, Non-Profit (that do not fit into ot, Investor: Investment Manager"
"5212","http://www.gbig.org/buildings/16280/details","12/08/2006","LEED CS 2.0","Profit Org., Investor: REIT,Non-traded"
"5213","http://www.gbig.org/buildings/23216/details","01/01/2001","Energy Star Office","Other, Profit Org., Corporate: Privately Held, Corporate: Publicly Traded, Investor: REIT,Non-traded"
"5214","http://www.gbig.org/buildings/975327/details","02/19/2015","LEED CI 2009","Educational: University, Public"
"5215","http://www.gbig.org/buildings/30676/details","01/01/2005","Energy Star Office","Investor: REIT,Non-traded, Corporate: Publicly Traded"
"5216","http://www.gbig.org/buildings/10695/details","01/01/2011","Energy Star Office","Corporate: Privately Held"
"5217","http://www.gbig.org/buildings/971306/details","02/15/2015","LEED EB 2009","Investor: Investment Manager"
"5218","http://www.gbig.org/buildings/16286/details","01/01/2008","Energy Star Office","Investor: Investment Manager, Investor: REIT,Non-traded"
"5219","http://www.gbig.org/buildings/40745/details","01/01/2009","Energy Star Office","Profit Org., Investor: Investment Manager"
"5220","http://www.gbig.org/buildings/40792/details","01/01/2008","Energy Star Office","Profit Org., Investor: Investment Manager"
"5221","http://www.gbig.org/buildings/29207/details","01/01/2007","Energy Star Office","Other, Corporate: Privately Held"
"5222","http://www.gbig.org/buildings/4826/details","01/01/2008","Energy Star Office","Profit Org., Investor: Equity Fund, Investor: Investment Manager"
"5223","http://www.gbig.org/buildings/12721/details","01/01/2011","Energy Star Office","Corporate: Privately Held"
"5224","http://www.gbig.org/buildings/102948/details","01/01/2013","Energy Star Office","Corporate: Privately Held"
"5225","http://www.gbig.org/buildings/968054/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
"5226","http://www.gbig.org/buildings/968059/details","02/02/2015","LEED EB 2009","Corporate: Publicly Traded"
